Butterfly species name,Host family,Host genus
Hemileuca maia,Compositae,Aster
Hemileuca maia,Betulaceae,Betula pumila
Hemileuca maia,Corylaceae,Corylus
Hemileuca maia,Corylaceae,Corylus americana
Hemileuca maia,Rosaceae,Fragaria
Hemileuca maia,Rosaceae,Malus
Hemileuca maia,Salicaceae,Populus fremontii
Hemileuca maia,Salicaceae,Populus tremuloides
Hemileuca maia,Leguminosae (m),Prosopis glandulosa
Hemileuca maia,Rosaceae,Prunus
Hemileuca maia,Rosaceae,Prunus cerasus
Hemileuca maia,Rosaceae,Prunus persica
Hemileuca maia,Rosaceae,Prunus serotina
Hemileuca maia,Rosaceae,Prunus virginiana
Hemileuca maia,Fagaceae,Quercus
Hemileuca maia,Fagaceae,Quercus
Hemileuca maia,Fagaceae,Quercus chrysolepis
Hemileuca maia,Fagaceae,Quercus falcata
Hemileuca maia,Fagaceae,Quercus ilicifolia
Hemileuca maia,Fagaceae,Quercus ilicifolia
Hemileuca maia,Fagaceae,Quercus laevis
Hemileuca maia,Fagaceae,Quercus muehlenbergii
Hemileuca maia,Fagaceae,Quercus nigra
Hemileuca maia,Fagaceae,Quercus prinoides
Hemileuca maia,Fagaceae,Quercus rubra
Hemileuca maia,Fagaceae,Quercus rubra
Hemileuca maia,Fagaceae,Quercus stellata
Hemileuca maia,Fagaceae,Quercus velutina
Hemileuca maia,Fagaceae,Quercus velutina
Hemileuca maia,Fagaceae,Quercus virginiana
Hemileuca maia,Rosaceae,Rosa
Hemileuca maia,Rosaceae,Rubus allegheniensis
Hemileuca maia,Salicaceae,Salix
Hemileuca maia,Salicaceae,Salix
Hemileuca maia,Salicaceae,Salix
Hemileuca maia,Salicaceae,Salix babylonica
Hemileuca maia,Salicaceae,Salix exigua
Hemileuca maia,Salicaceae,Salix hindsiana
Hemileuca maia,Salicaceae,Salix humilis
Hemileuca maia,Salicaceae,Salix longifolia
Hemileuca maia,Rosaceae,Spiraea salicifolia
Hemileuca maia,Ericaceae,Vaccinium macrocarpon
Hemileuca maia,Fagaceae,Quercus
Hemileuca maia,Fagaceae,Quercus fusiformis
Hemileuca maia,Fagaceae,Quercus fusiformis
Hemileuca maia,Fagaceae,Quercus havardii
Hemileuca maia,Fagaceae,Quercus havardii
Hemileuca maia,Fagaceae,Quercus robur
Hemileuca maia,Fagaceae,Quercus robur
Hemileuca maia,Fagaceae,Quercus shumardii
Hemileuca maia,Fagaceae,Quercus texana
Hemileuca maia,Fagaceae,Quercus texana
Saturnia pyri,Aceraceae,Acer pseudoplatanus
Saturnia pyri,Hippocastanaceae,Aesculus hippocastanum
Saturnia pyri,Betulaceae,Alnus glutinosa
Saturnia pyri,Betulaceae,Betula
Saturnia pyri,Fagaceae,Castanea
Saturnia pyri,Rosaceae,Cydonia
Saturnia pyri,Oleaceae,Fraxinus
Saturnia pyri,Oleaceae,Fraxinus excelsior
Saturnia pyri,Cannabaceae,Humulus
Saturnia pyri,Juglandaceae,Juglans
Saturnia pyri,Juglandaceae,Juglans regia
Saturnia pyri,Oleaceae,Ligustrum
Saturnia pyri,Rosaceae,Malus pumila
Saturnia pyri,Rosaceae,Malus sylvestris
Saturnia pyri,Oleaceae,Olea europaea
Saturnia pyri,Anacardiaceae,Pistacia
Saturnia pyri,Platanaceae,Platanus
Saturnia pyri,Salicaceae,Populus
Saturnia pyri,Rosaceae,Prunus
Saturnia pyri,Rosaceae,Prunus armeniaca
Saturnia pyri,Rosaceae,Prunus domestica
Saturnia pyri,Rosaceae,Prunus dulcis
Saturnia pyri,Rosaceae,Prunus spinosa
Saturnia pyri,Rosaceae,Pyrus
Saturnia pyri,Rosaceae,Pyrus communis
Saturnia pyri,Salicaceae,Salix
Saturnia pyri,Oleaceae,Syringa
Saturnia pyri,Tiliaceae,Tilia
Saturnia pyri,Ulmaceae,Ulmus procera
Saturnia pyri,Polyphagous,
Saturnia pyri,Rosaceae,Prunus dulcis
Therinia lactucina,0,0
Mania lunus,0,0
Bembecia ichneumoniformis,Leguminosae,
Bembecia ichneumoniformis,Leguminosae (p),Anthyllis vulneraria
Bembecia ichneumoniformis,Leguminosae (p),Hippocrepis
Bembecia ichneumoniformis,Leguminosae (p),Lotus
Bembecia ichneumoniformis,Leguminosae (p),Lotus corniculatus
Bembecia ichneumoniformis,Leguminosae (p),Lotus pentaphyllos
Bembecia ichneumoniformis,Leguminosae (p),Macroptilium lathyroides
Podosesia syringae,Oleaceae,
Podosesia syringae,Polyphagous,
Podosesia syringae,Oleaceae,Chionanthus
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Fraxinus americana
Podosesia syringae,Oleaceae,Fraxinus excelsior
Podosesia syringae,Oleaceae,Fraxinus pennsylvanica
Podosesia syringae,Oleaceae,Fraxinus pennsylvanica
Podosesia syringae,Oleaceae,Ligustrum
Podosesia syringae,Rosaceae,Sorbus americana
Podosesia syringae,Rosaceae,Sorbus aucuparia
Podosesia syringae,Oleaceae,Syringa
Podosesia syringae,Oleaceae,Syringa vulgaris
Podosesia syringae,Polyphagous,
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Syringa
Podosesia syringae,Oleaceae,Chionanthus virginicus
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Fraxinus americana
Podosesia syringae,Oleaceae,Fraxinus caroliniana
Podosesia syringae,Oleaceae,Fraxinus nigra
Podosesia syringae,Oleaceae,Fraxinus pennsylvanica
Podosesia syringae,Oleaceae,Ligustrum
Podosesia syringae,Oleaceae,Olea europaea
Podosesia syringae,Oleaceae,Syringa
Podosesia syringae,Oleaceae,Syringa vulgaris
Podosesia syringae,Oleaceae,Syringa
Vitacea polistiformis,Vitaceae,Vitis
Vitacea polistiformis,Vitaceae,Vitis labrusca
Vitacea polistiformis,Vitaceae,Vitis vinifera
Vitacea polistiformis,Vitaceae,Vitis
Vitacea polistiformis,Vitaceae,Vitis labrusca
Vitacea polistiformis,Vitaceae,Vitis
Darapsa myron,Vitaceae,
Darapsa myron,Vitaceae,Parthenocissus quinquefolia
Darapsa myron,Vitaceae,Parthenocissus quinquefolia
Darapsa myron,Vitaceae,Parthenocissus quinquefolia
Darapsa myron,Caprifoliaceae,Viburnum
Darapsa myron,Caprifoliaceae,Viburnum
Darapsa myron,Caprifoliaceae,Viburnum
Darapsa myron,Vitaceae,Vitis
Darapsa myron,Vitaceae,Vitis
Darapsa myron,Vitaceae,Vitis
Darapsa myron,Vitaceae,Vitis
Darapsa myron,Vitaceae,Vitis labrusca
Darapsa myron,Vitaceae,Vitis riparia
Darapsa myron,Vitaceae,Vitis vinifera
Darapsa myron,Vitaceae,Vitis vinifera
Darapsa myron,Vitaceae,Vitis vinifera
Enyo lugubris,Vitaceae,Cissus verticillata
Enyo lugubris,Vitaceae,Cissus verticillata
Enyo lugubris,Vitaceae,Vitis vinifera
Enyo lugubris,Vitaceae,Cissus verticillata
Enyo lugubris,Solanaceae,Petunia
Enyo lugubris,Vitaceae,Vitis
Enyo lugubris,Vitaceae,Ampelopsis
Enyo lugubris,Vitaceae,Ampelopsis hederacea
Enyo lugubris,Vitaceae,Cissus
Enyo lugubris,Vitaceae,Parthenocissus quinquefolia
Enyo lugubris,Vitaceae,Parthenocissus quinquefolia
Enyo lugubris,Rubiaceae,Randia aculeata
Enyo lugubris,Rubiaceae,Randia aculeata
Enyo lugubris,Rosaceae,Rosa
Enyo lugubris,Vitaceae,Vitis
Enyo lugubris,Vitaceae,Vitis vinifera
Enyo lugubris,Vitaceae,Vitis vinifera
Hemaris diffinis,Apocynaceae,Amsonia angustifolia
Hemaris diffinis,Apocynaceae,Amsonia latifolia
Hemaris diffinis,Apocynaceae,Amsonia tabernaemontana
Hemaris diffinis,Apocynaceae,Apocynum
Hemaris diffinis,Apocynaceae,Apocynum
Hemaris diffinis,Apocynaceae,Apocynum androsaemifolium
Hemaris diffinis,Apocynaceae,Apocynum cannabinum
Hemaris diffinis,Onagraceae,Clarkia rhomboidea
Hemaris diffinis,Caprifoliaceae,Diervilla lonicera
Hemaris diffinis,Caprifoliaceae,Diervilla lonicera
Hemaris diffinis,Caprifoliaceae,Diervilla trifida
Hemaris diffinis,Onagraceae,Gayophytum diffusum
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Lonicera japonica
Hemaris diffinis,Caprifoliaceae,Lonicera ligustrina
Hemaris diffinis,Caprifoliaceae,Lonicera sempervirens
Hemaris diffinis,Caprifoliaceae,Lonicera sempervirens
Hemaris diffinis,Caprifoliaceae,Lonicera sempervirens
Hemaris diffinis,Caprifoliaceae,Lonicera subspicata
Hemaris diffinis,Caprifoliaceae,Lonicera tatarica
Hemaris diffinis,Caprifoliaceae,Lonicera tatarica
Hemaris diffinis,Caprifoliaceae,Symphoricarpos
Hemaris diffinis,Caprifoliaceae,Symphoricarpos
Hemaris diffinis,Caprifoliaceae,Symphoricarpos
Hemaris diffinis,Caprifoliaceae,Symphoricarpos albus
Hemaris diffinis,Caprifoliaceae,Symphoricarpos orbiculatus
Hemaris diffinis,Caprifoliaceae,Symphoricarpos racemosus
Hemaris diffinis,Caprifoliaceae,Symphoricarpos racemosus
Hemaris diffinis,Caprifoliaceae,Triosteum
Hemaris diffinis,Caprifoliaceae,Triosteum perfoliatum
Hemaris diffinis,Caprifoliaceae,Triosteum perfoliatum
Hemaris diffinis,Ericaceae,Vaccinium stamineum
Hemaris diffinis,Caprifoliaceae,Viburnum
Hyles euphorbiae,Euphorbiaceae,Euphorbia
Hyles euphorbiae,Euphorbiaceae,Euphorbia
Hyles euphorbiae,Euphorbiaceae,Euphorbia cyparissias
Hyles euphorbiae,Euphorbiaceae,Euphorbia cyparissias
Hyles euphorbiae,Euphorbiaceae,Euphorbia lathyris
Hyles euphorbiae,Euphorbiaceae,Euphorbia x pseudovirgata
Hyles euphorbiae,Euphorbiaceae,Euphorbia
Hyles euphorbiae,Euphorbiaceae,Euphorbia cyparissias
Hyles euphorbiae,Euphorbiaceae,Euphorbia paralias
Hyles euphorbiae,Euphorbiaceae,Euphorbia cyparissias
Hyles euphorbiae,Euphorbiaceae,Euphorbia cyparissias
Hyles euphorbiae,Euphorbiaceae,Euphorbia cyparissias
Hyles euphorbiae,Euphorbiaceae,Euphorbia esula
Hyles euphorbiae,Euphorbiaceae,Euphorbia esula
Hyles euphorbiae,Euphorbiaceae,Euphorbia esula
Hyles euphorbiae,Euphorbiaceae,Euphorbia esula
Macroglossum pyrrhosticta,Balsaminaceae,Impatiens
Macroglossum pyrrhosticta,Rubiaceae,Paederia foetida
Manduca sexta,Solanaceae,
Manduca sexta,Solanaceae,Atropa bella-donna
Manduca sexta,Cruciferae,Brassica napus
Manduca sexta,Cruciferae,Brassica rapa
Manduca sexta,Cruciferae,Brassica rapa
Manduca sexta,Cruciferae,Brassica rapa
Manduca sexta,Cannaceae,Canna x generalis
Manduca sexta,Cannaceae,Canna generalis
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Solanaceae,Datura
Manduca sexta,Solanaceae,Datura fastuosa
Manduca sexta,Solanaceae,Datura metel
Manduca sexta,Solanaceae,Datura stramonium
Manduca sexta,Solanaceae,Datura stramonium
Manduca sexta,Myrtaceae,Eucalyptus
Manduca sexta,Myrtaceae,Eucalyptus
Manduca sexta,Solanaceae,Lycium barbarum
Manduca sexta,Solanaceae,Lycopersicon
Manduca sexta,Solanaceae,Lycopersicon
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Pedaliaceae,Martynia annua
Manduca sexta,Pedaliaceae,Martynia annua
Manduca sexta,Solanaceae,Nicotiana
Manduca sexta,Solanaceae,Nicotiana glauca
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Geraniaceae,Pelargonium X hortorum
Manduca sexta,Geraniaceae,Pelargonium hortorum
Manduca sexta,Solanaceae,Physalis angulata
Manduca sexta,Solanaceae,Physalis viscosa
Manduca sexta,Cruciferae,Raphanus sativus
Manduca sexta,Cruciferae,Raphanus sativus
Manduca sexta,Pedaliaceae,Sesamum indicum
Manduca sexta,Solanaceae,Solanum
Manduca sexta,Solanaceae,Solanum carolinense
Manduca sexta,Solanaceae,Solanum caroliniense
Manduca sexta,Solanaceae,Solanum melongena
Manduca sexta,Solanaceae,Solanum nigrum
Manduca sexta,Solanaceae,Solanum pseudocapsicum
Manduca sexta,Solanaceae,Solanum sisymbriifolium
Manduca sexta,Solanaceae,Solanum sisymbriifolium
Manduca sexta,Solanaceae,Solanum tuberosum
Manduca sexta,Solanaceae,Solanum tuberosum
Manduca sexta,Solanaceae,Solanum wallacei
Manduca sexta,Leguminosae (p),Vigna unguiculata
Manduca sexta,Solanaceae,Solanum torvum
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Solanum torvum
Manduca sexta,Solanaceae,Solanum tuberosum
Manduca sexta,Solanaceae,Brugmansia arborea
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Moraceae,Ficus microcarpa
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Euphorbiaceae,Manihot esculenta
Manduca sexta,Solanaceae,Nicotiana alata
Manduca sexta,Solanaceae,Nicotiana glauca
Manduca sexta,Solanaceae,Nicotiana sylvestris
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Solanum capsicastrum
Manduca sexta,Solanaceae,Solanum ciliatum
Manduca sexta,Solanaceae,Solanum incarceratum
Manduca sexta,Solanaceae,Solanum mauritianum
Manduca sexta,Solanaceae,Solanum melongena
Manduca sexta,Solanaceae,Solanum sisymbriifolium
Manduca sexta,Solanaceae,Solanum tuberosum
Manduca sexta,Solanaceae,Acnistus arborescens
Manduca sexta,Solanaceae,Atropa bella-donna
Manduca sexta,Solanaceae,Browallia americana
Manduca sexta,Solanaceae,Brugmansia arborea
Manduca sexta,Solanaceae,Brunfelsia americana
Manduca sexta,Solanaceae,Capsicum
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Solanaceae,Capsicum annuum
Manduca sexta,Solanaceae,Datura ferox
Manduca sexta,Solanaceae,Datura inoxia
Manduca sexta,Solanaceae,Datura stramonium
Manduca sexta,Solanaceae,Datura stramonium
Manduca sexta,Solanaceae,Datura stramonium
Manduca sexta,Solanaceae,Datura wrightii
Manduca sexta,Solanaceae,Datura wrightii
Manduca sexta,Solanaceae,Hyoscyamus niger
Manduca sexta,Compositae,Lactuca sativa
Manduca sexta,Solanaceae,Lycium barbarum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Lycopersicon esculentum
Manduca sexta,Solanaceae,Nicandra physalodes
Manduca sexta,Solanaceae,Nicotiana alata
Manduca sexta,Solanaceae,Nicotiana alata
Manduca sexta,Solanaceae,Nicotiana glauca
Manduca sexta,Solanaceae,Nicotiana rustica
Manduca sexta,Solanaceae,Nicotiana suaveolens
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Nicotiana tabacum
Manduca sexta,Solanaceae,Petunia X hybrida
Manduca sexta,Solanaceae,Physalis alkekengi
Manduca sexta,Solanaceae,Physalis heterophylla
Manduca sexta,Solanaceae,Physalis ixocarpa
Manduca sexta,Solanaceae,Physalis virginiana
Manduca sexta,Solanaceae,Solanum aculeatissimum
Manduca sexta,Solanaceae,Solanum aviculare
Manduca sexta,Solanaceae,Solanum capsicastrum
Manduca sexta,Solanaceae,Solanum caroliniense
Manduca sexta,Solanaceae,Solanum dulcamara
Manduca sexta,Solanaceae,Solanum dulcamara
Manduca sexta,Solanaceae,Solanum eleagnifolium
Manduca sexta,Solanaceae,Solanum khasianum
Manduca sexta,Solanaceae,Solanum melongena
Manduca sexta,Solanaceae,Solanum nigrum
Manduca sexta,Solanaceae,Solanum pseudocapsicum
Manduca sexta,Solanaceae,Solanum tuberosum
Manduca sexta,Solanaceae,Solanum tuberosum
Manduca sexta,Solanaceae,Solanum tuberosum
Parum colligata,Moraceae,Broussonetia papyrifera
Parum colligata,Moraceae,Broussonetia papyrifera
Smerinthus saliceti,Salicaceae,Populus
Smerinthus saliceti,Salicaceae,Populus
Smerinthus saliceti,Salicaceae,Salix
Sphinx pinastri,Pinaceae,Larix
Sphinx pinastri,Pinaceae,Larix decidua
Sphinx pinastri,Pinaceae,Larix sibirica
Sphinx pinastri,Pinaceae,Picea abies
Sphinx pinastri,Pinaceae,Pinus
Sphinx pinastri,Pinaceae,Pinus cembra
Sphinx pinastri,Pinaceae,Pinus strobus
Sphinx pinastri,Pinaceae,Pinus sylvestris
Sphinx pinastri,Pinaceae,Cedrus
Sphinx pinastri,Pinaceae,Cedrus deodara
Sphinx pinastri,Pinaceae,Pinus pinaster
Sphinx pinastri,Pinaceae,Pinus sylvestris
Xylophanes tersa,Rosaceae,
Xylophanes tersa,Rubiaceae,
Xylophanes tersa,Rubiaceae,Asperula gussonii
Xylophanes tersa,Rubiaceae,Asperula nitida
Xylophanes tersa,Rubiaceae,Bouvardia
Xylophanes tersa,Bignoniaceae,Catalpa
Xylophanes tersa,Bignoniaceae,Catalpa
Xylophanes tersa,Rubiaceae,Diodia hyssopifolia
Xylophanes tersa,Rubiaceae,Diodia sarmentosa
Xylophanes tersa,Rubiaceae,Diodia sarmentosa
Xylophanes tersa,Rubiaceae,Diodia teres
Xylophanes tersa,Ebenaceae,Diospyros virginiana
Xylophanes tersa,Myrtaceae,Eucalyptus
Xylophanes tersa,Myrtaceae,Eucalyptus
Xylophanes tersa,Rubiaceae,Manettia
Xylophanes tersa,Rubiaceae,Manettia
Xylophanes tersa,Rubiaceae,Manettia
Xylophanes tersa,Rubiaceae,Manettia bicolor
Xylophanes tersa,Rubiaceae,Manettia luteo-rubra
Xylophanes tersa,Rubiaceae,Palicourea rigida
Xylophanes tersa,Rubiaceae,Pentas
Xylophanes tersa,Rubiaceae,Pentas
Xylophanes tersa,Rubiaceae,Pentas
Xylophanes tersa,Leguminosae (p),Phaseolus
Xylophanes tersa,Leguminosae (p),Phaseolus lunatus
Xylophanes tersa,Leguminosae (p),Phaseolus lunatus
Xylophanes tersa,Rubiaceae,Psychotria berteriana
Xylophanes tersa,Malvaceae,Sida
Xylophanes tersa,Malvaceae,Sida glomerata
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Rubiaceae,Spermacoce glabra
Xylophanes tersa,Rubiaceae,Spermacoce glabra
Xylophanes tersa,Rubiaceae,Spermacoce poaya
Xylophanes tersa,Rubiaceae,Spermacoce verticillata
Xylophanes tersa,Rubiaceae,Spermacoce verticillata
Xylophanes tersa,Gramineae,Zea mays
Xylophanes tersa,Gramineae,Zea mays
Xylophanes tersa,Rubiaceae,Asperula gussonii
Xylophanes tersa,Rubiaceae,Asperula nitida
Pseudothyris sepulchralis,0,0
Striglina suzukii,0,0
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Tineola bisselliella,Detritophagous,
Coptotriche citrinipennella,0,0
Cydia pomonella,Rosaceae,
Cydia pomonella,Fagaceae,Castanea sativa
Cydia pomonella,Rosaceae,Cydonia oblonga
Cydia pomonella,Rosaceae,Cydonia oblonga
Cydia pomonella,Rosaceae,Cydonia oblonga
Cydia pomonella,Rosaceae,Eriobotrya japonica
Cydia pomonella,Rosaceae,Eriobotrya japonica
Cydia pomonella,Moraceae,Ficus
Cydia pomonella,Juglandaceae,Juglans
Cydia pomonella,Juglandaceae,Juglans nigra
Cydia pomonella,Juglandaceae,Juglans regia
Cydia pomonella,Juglandaceae,Juglans regia
Cydia pomonella,Rosaceae,Malus
Cydia pomonella,Rosaceae,Malus
Cydia pomonella,Rosaceae,Malus
Cydia pomonella,Rosaceae,Malus fusca
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus pumila
Cydia pomonella,Rosaceae,Malus sylvestris
Cydia pomonella,Rosaceae,Malus sylvestris
Cydia pomonella,Rosaceae,Prunus
Cydia pomonella,Rosaceae,Prunus armeniaca
Cydia pomonella,Rosaceae,Prunus armeniaca
Cydia pomonella,Rosaceae,Prunus domestica
Cydia pomonella,Rosaceae,Prunus dulcis
Cydia pomonella,Rosaceae,Prunus persica
Cydia pomonella,Rosaceae,Prunus persica
Cydia pomonella,Rosaceae,Prunus persica
Cydia pomonella,Lythraceae,Punica granatum
Cydia pomonella,Rosaceae,Pyrus
Cydia pomonella,Rosaceae,Pyrus
Cydia pomonella,Rosaceae,Pyrus
Cydia pomonella,Rosaceae,Pyrus communis
Cydia pomonella,Rosaceae,Pyrus communis
Cydia pomonella,Rosaceae,Pyrus communis
Cydia pomonella,Fagaceae,Quercus
Cydia pomonella,Rosaceae,Sorbus
Cydia pomonella,Rosaceae,Crataegus holmesiana
Cydia pomonella,Rosaceae,Cydonia oblonga
Cydia pomonella,Rosaceae,Cydonia oblonga
Cydia pomonella,Guttiferae,Garcinia portoricensis
